ID,GlideNumber,Country,OtherCountry,long,lat,Area,Began,Ended,Validation,Dead,Displaced,MainCause,Severity,Duration,Magnitude
1296,0,Australia,0,145.996,-18.7466,33825.92,1998-01-01,1998-02-01,News,1,64,Tropical cyclone,1.0,31.0,13.862969855971697
1297,0,Congo,0,26.7574,-0.823791,958684.48,1997-12-20,1998-01-12,News,3,20000,Tropical cyclone,2.0,23.0,17.601958686834433
1298,0,Kenya,Somalia,36.7352,-2.3061,386426.39,1998-01-01,1998-01-20,News,86,346000,Tropical cyclone,2.0,19.0,16.502282835816196
1299,0,Peru,Ecuador,-72.7401,-10.0704,1990345.45,1997-11-15,1998-02-12,News,200,100000,Tropical cyclone,1.0,89.0,18.992455144332123
1300,0,Australia,0,131.849,-14.556,267569.3,1998-01-25,1998-01-28,News,2,24,Tropical cyclone,2.0,3.0,14.288893346415163
1301,0,USA,0,-80.5265,33.3837,265450.29,1998-02-03,1998-02-24,News,42,0,Tropical cyclone,1.0,21.0,15.533705308219105
1302,0,USA,Mexico,-119.707,35.1755,63270.72,1998-02-03,1998-02-21,News,13,3500,Tropical cyclone,2.0,18.0,14.638696880333145
1303,0,Peru,Ecuador,-75.7124,-6.77841,1339873.49,1998-02-10,1998-03-15,News,364,0,Tropical cyclone,1.0,33.0,17.604593318488867
1304,0,Paraguay,0,-57.8725,-20.8879,317648.25,1997-12-15,1998-02-13,News,50,100000,Tropical cyclone,1.0,60.0,16.763044479693356
1305,0,Bulgaria,Turkey,28.5065,40.8159,62742.78,1997-12-14,1998-02-16,News,1,200,Snowmelt,1.0,64.0,15.205681873972864
1306,0,Bolivia,0,-64.425,-15.6996,376693.59,1998-02-11,1998-02-13,News,60,1500,Heavy rain,1.0,2.0,13.532334557902043
1307,0,Afghanistan,0,61.9152,32.1096,75879.96,1998-02-20,1998-02-27,News,30,3000,Heavy rain,1.0,7.0,13.182818045955996
1308,0,Pakistan,Iran,60.1151,27.187,165619.86,1998-03-02,1998-03-05,News,300,240000,Heavy rain,1.0,3.0,13.116062729946906
1309,0,Australia,0,137.79,-16.5749,128474.03,1998-03-01,1998-03-06,News,0,22,Tropical cyclone,2.0,5.0,14.066067154718949
1310,0,South Africa,0,28.6857,-31.5385,65214.93,1998-03-01,1998-03-04,News,7,200,Heavy rain,1.0,3.0,12.184055998099227
1311,0,USA,0,-86.3593,32.6867,185209.85,1998-03-07,1998-03-13,News,11,18000,Heavy rain,2.0,6.0,14.614151435313046
1312,0,UK,0,-3.59305,52.8983,2149.31,1998-03-07,1998-03-08,News,0,2,Heavy rain,1.0,1.0,7.672902139380023
1313,0,Somalia,0,44.0844,2.27983,244738.52,1997-10-15,1998-01-09,News,2311,250000,Heavy rain,1.0,86.0,16.862292950541082
1314,0,Malawi,0,35.1972,-13.8676,48379.4,1998-01-19,1998-02-04,News,0,10000,Heavy rain,1.0,16.0,13.559418104507962
1315,0,Greece,0,22.2868,40.7361,20431.89,1998-02-06,1998-02-07,News,1,0,Heavy rain,1.0,1.0,9.924852194546004
1316,0,Russia,0,39.3706,46.5334,34202.54,1998-02-18,1998-03-07,News,1,88000,Snowmelt,1.0,17.0,13.273268533354955
1317,0,Mexico,0,-116.395,31.3876,8447.57,1998-02-23,1998-02-24,News,4,800,Heavy rain,1.0,1.0,9.0416341050294
1318,0,Brazil,0,-52.2934,-31.3201,54369.93,1998-02-20,1998-02-21,News,1,0,Heavy rain,1.0,1.0,10.903566522664427
1319,0,China,0,113.08,30.3557,199739.2,1998-03-06,1998-03-13,News,2,130000,Heavy rain,2.0,7.0,14.843825124197595
1320,0,Indonesia,0,109.837,-7.52394,44400.86,1998-02-25,1998-02-27,News,0,0,Heavy rain,1.0,2.0,11.394161298162047
1321,0,Yemen,0,43.6641,14.5118,28619.3,1998-03-14,1998-03-16,News,0,1600,Heavy rain,1.0,2.0,10.954983774950591
1322,0,Zambia,Burundi,23.1216,-17.3257,158186.65,1998-03-17,1998-03-19,News,0,288,Heavy rain,1.0,2.0,12.66467812446278
1324,0,USA,0,-82.2758,28.5031,19146.28,1998-03-20,1998-03-24,News,0,560,Heavy rain,2.0,4.0,11.939305261543838
1325,0,USA,0,-82.0641,32.3567,39686.6,1998-03-21,1998-03-23,News,0,80,Heavy rain,1.0,2.0,11.281916058772508
1326,0,Indonesia,0,110.866,-7.84969,26873.79,1998-03-24,1998-03-25,News,0,400,Heavy rain,1.0,1.0,10.198906741160572
1327,0,Iran,0,50.8055,31.6288,203421.89,1998-03-28,1998-04-05,News,84,10000,Brief torrential rain,1.0,8.0,14.302478918938078
1328,0,Democratic Republic of the Congo,0,16.0739,-5.06649,97718.77,1998-03-26,1998-03-27,News,8,0,Brief torrential rain,1.0,1.0,11.489848938309242
1329,0,USA,0,-71.0969,44.1028,46556.73,1998-03-31,1998-04-07,News,0,0,Snowmelt,2.0,7.0,13.387484177595436
1330,0,Canada,0,-79.9563,45.4629,283521.75,1998-03-28,1998-04-06,News,2,3463,Snowmelt,1.0,9.0,14.752268696120087
1331,0,Vanuatu,0,166.98,-15.4533,1537.0,1998-03-31,1998-04-01,News,0,800,Tropical cyclone,1.0,1.0,7.337587743538596
1332,0,Central African Republic,0,18.107,4.73891,45900.39,1998-04-06,1998-04-07,News,6,200,Brief torrential rain,1.0,1.0,10.734228892744566
1333,0,UK,0,-0.487124,52.4385,16143.46,1998-04-10,1998-04-13,News,5,300,Brief torrential rain,2.0,3.0,11.48102976230265
1334,0,Argentina,Paraguay,-60.1238,-25.0627,541026.68,1998-04-14,1998-05-10,News,68,700000,Heavy rain,2.0,26.0,17.15246759127538
1335,0,USA,0,-84.3936,39.593,70592.46,1998-04-15,1998-04-17,News,0,0,Brief torrential rain,1.0,2.0,11.857825799471017
1336,0,Australia,0,150.68,-33.4122,130852.07,1998-04-10,1998-04-10,News,0,0,Heavy rain,1.0,1e-10,-11.244028202466485
1337,0,Afghanistan,0,70.1197,36.2104,117672.86,1998-04-06,1998-04-10,News,30,5000,Heavy rain,1.0,4.0,13.06195804154297
1338,0,Afghanistan,0,63.8934,30.4727,35004.11,1998-04-11,1998-04-11,News,0,0,"Dam/Levy, break or release",1.0,1e-10,-12.562630167791673
1339,0,Brazil,0,-51.6527,-28.1884,209608.83,1998-04-11,1998-04-11,News,0,11200,Heavy rain,1.0,1e-10,-10.772852571536191
1340,0,USA,0,-81.7676,35.5681,79602.78,1998-04-17,1998-04-21,News,2,1200,Heavy rain,1.0,4.0,12.671098656965631
1341,0,Poland,0,21.4107,50.7686,50161.72,1998-04-20,1998-04-26,News,0,1500,Heavy rain,1.0,6.0,12.614766934218093
1342,0,Indonesia,0,103.962,-3.61067,114756.4,1998-04-15,1998-04-16,News,13,400,Heavy rain,1.0,1.0,11.650566899787991
1343,0,South Africa,0,22.0037,-33.1981,73478.43,1998-04-23,1998-04-24,News,0,200,Brief torrential rain,1.0,1.0,11.204747172742605
1345,0,Tajikistan,0,68.9337,38.4369,59531.17,1998-04-24,1998-05-07,News,203,20000,Heavy rain,1.0,13.0,13.559204677371824
1346,0,China,0,113.915,22.4657,5592.68,1998-04-26,1998-04-27,News,0,0,Brief torrential rain,1.0,1.0,8.629213878809672
1347,0,Afghanistan,0,67.6631,34.4548,106288.47,1998-04-26,1998-04-28,News,35,0,Rain and snowmelt,1.0,2.0,12.267059272403106
1348,0,USA,0,-95.4484,35.354,287302.14,1998-04-26,1998-04-28,News,4,0,Heavy rain,1.0,2.0,13.261436874159523
1349,0,Papua New Guinea,0,142.971,-7.16459,53963.34,1998-04-27,1998-05-01,News,0,30000,Heavy rain,1.0,4.0,12.282354567228001
1350,0,Tanzania,0,37.4212,-6.9505,169775.58,1998-04-27,1998-05-04,News,5,4600,Brief torrential rain,1.0,7.0,13.988142875317731
1351,0,Paraguay,0,-59.1497,-22.9217,242666.66,1998-03-01,1998-05-07,News,55,85000,Heavy rain,1.0,67.0,16.604136630429153
1352,0,Italy,0,12.982,41.6911,17721.98,1998-05-01,1998-05-07,News,148,3463,Heavy rain,1.0,6.0,11.57432042529387
1353,0,Russia,0,39.7084,59.9746,62266.04,1998-05-04,1998-05-07,News,0,0,Snowmelt,2.0,3.0,12.83093092104635
1354,0,Australia,0,149.409,-28.745,209225.63,1998-05-06,1998-05-11,News,0,0,Heavy rain,1.0,5.0,13.860606430443081
1355,0,USA,0,-73.127,42.2478,1697.01,1998-05-08,1998-05-10,News,0,0,Heavy rain,2.0,2.0,8.82291751908867
1356,0,USA,0,-75.1601,40.0212,15355.36,1998-05-11,1998-05-13,News,0,124,Heavy rain,1.0,2.0,10.332367058291915
1357,0,Indonesia,0,107.054,-6.65077,23656.09,1998-05-11,1998-05-13,News,0,0,Heavy rain,1.0,2.0,10.764523046616642
1359,0,China,0,111.459,28.7172,96993.28,1998-05-01,1998-05-05,News,0,2000,Brief torrential rain,1.0,4.0,12.86869133785504
1360,0,Iran,0,60.2508,32.7421,125228.8,1998-05-12,1998-05-16,News,27,0,Brief torrential rain,1.0,4.0,13.124192104263615
1361,0,China,0,117.939,25.1204,60529.47,1998-05-12,1998-05-17,News,11,0,Heavy rain,1.0,5.0,12.620323545292733
1362,0,Siberia,0,131.959,63.9567,314770.65,1998-05-16,1998-06-06,News,15,51000,Ice jam/break-up,2.0,21.0,16.397269175662974
1363,0,Bangladesh,0,90.0268,23.4505,34065.64,1998-05-20,1998-05-30,News,0,0,Tropical cyclone,1.0,10.0,12.738629623637248
1364,0,Turkey,0,31.4914,38.7795,142697.44,1998-05-20,1998-05-23,News,19,514,Brief torrential rain,1.0,3.0,12.967094152238412
1365,0,Somalia,0,41.8261,0.671164,100633.14,1998-05-19,1998-05-21,News,0,0,Heavy rain,1.0,2.0,12.212384086418972
1366,0,China,0,83.6735,40.9204,178662.77,1998-05-16,1998-05-20,News,11,508,Brief torrential rain,1.0,4.0,13.479549702565393
1370,0,China,0,112.018,26.7131,70343.63,1998-05-20,1998-05-25,News,58,106000,Heavy rain,2.0,5.0,13.463732604173249
1372,0,Kyrgyzstan,0,70.3738,41.7768,45397.0,1998-05-18,1998-05-22,News,1,8760,Brief torrential rain,1.0,4.0,12.109495663670844
1374,0,Kenya,0,37.167,-0.955933,106206.57,1998-05-27,1998-05-31,News,19,800,Heavy rain,1.0,4.0,12.959435611403123
1376,0,Afghanistan,0,66.0345,36.8574,48940.51,1998-05-29,1998-06-01,News,30,100,Heavy rain,1.0,3.0,11.896973046534054
1377,0,Russia,0,52.982,66.6416,56635.43,1998-06-03,1998-06-07,News,0,49,Ice jam/break-up,1.0,4.0,12.330684401204032
1378,0,Taiwan,0,120.822,23.6609,7743.49,1998-06-01,1998-06-08,News,3,300,Monsoonal rain,1.0,7.0,10.900517918405013
1379,0,North Korea,0,127.54,38.7474,8053.09,1998-06-02,1998-06-05,News,0,0,Tidal surge,1.0,3.0,10.092423436360473
1380,0,China,0,114.339,22.6488,5843.61,1998-06-09,1998-06-12,News,1,24,Heavy rain,1.0,3.0,9.771716324198877
1381,0,Indonesia,0,111.879,-7.75041,27340.16,1998-06-10,1998-06-11,News,0,180,Heavy rain,1.0,1.0,10.21611196249198
1382,0,Vietnam,0,105.136,21.3271,3247.25,1998-06-09,1998-06-10,News,0,0,Heavy rain,1.0,1.0,8.085563763287393
1383,0,India,0,68.8677,24.0181,4931.72,1998-06-09,1998-06-11,News,1126,15000,Extra-tropical cyclone,1.0,2.0,9.196590271132015
1384,0,Bangladesh,India,93.1722,26.7913,136001.75,1998-06-09,1998-06-12,News,77,2000,Monsoonal rain,1.0,3.0,12.91903532095057
1385,0,USA,0,-70.6583,44.0151,19951.35,1998-06-13,1998-06-19,News,1,0,Heavy rain,2.0,6.0,12.385958738989487
1386,0,Turkey,0,42.0509,40.6454,28446.77,1998-06-12,1998-06-15,News,9,0,Brief torrential rain,1.0,3.0,11.354402189264102
1387,0,Afghanistan,0,70.1175,34.4397,11603.78,1998-06-12,1998-06-15,News,30,100,Heavy rain,1.0,3.0,10.457698474750018
1390,0,China,0,112.322,28.8202,292972.72,1998-08-05,1998-09-07,News,575,1115000,Heavy rain,2.0,33.0,16.777489519888967
1392,0,China,0,111.905,36.6228,72123.72,1998-07-04,1998-07-20,News,113,90000,Heavy rain,1.0,16.0,13.95872697892563
1393,0,China,0,102.714,28.9415,235631.23,1998-06-27,1998-07-13,News,170,240000,Heavy rain,1.0,16.0,15.142611999392956
1394,0,China,0,114.847,30.3363,305479.68,1998-06-18,1998-07-13,News,164,370000,Heavy rain,1.0,25.0,15.84851436633822
1395,0,China,0,112.868,23.1199,41223.71,1998-06-25,1998-07-06,News,180,150000,Heavy rain,2.0,11.0,13.717811308604587
1396,0,China,0,109.874,24.8178,26915.69,1998-06-15,1998-06-28,News,66,500000,Heavy rain,2.0,13.0,13.458561204950243
1397,0,China,0,105.422,29.6288,29725.68,1998-06-18,1998-06-19,News,27,0,Heavy rain,1.0,1.0,10.299766597664018
1398,0,China,0,117.451,28.8404,36417.4,1998-06-12,1998-07-09,News,51,434500,Heavy rain,2.0,27.0,14.49178600795102
1399,0,China,0,119.82,27.6882,54190.53,1998-06-12,1998-06-25,News,126,750000,Heavy rain,2.0,13.0,14.158357986936103
1400,0,China,0,113.649,28.3755,170585.74,1998-06-12,1998-06-27,News,40,400000,Heavy rain,2.0,15.0,15.44819070486945
1401,0,USA,0,-93.0881,39.7927,73860.39,1998-06-13,1998-06-17,News,0,1000,Heavy rain,2.0,4.0,13.289373510332402
1402,0,USA,0,-120.452,37.384,4080.72,1998-06-14,1998-06-15,News,0,0,Snowmelt,1.0,1.0,8.31402872241734
1403,0,UK,0,-3.96748,57.6109,3551.22,1998-06-13,1998-06-14,News,0,120,Brief torrential rain,1.0,1.0,8.175046485403042
1406,0,Australia,0,147.392,-36.9441,54956.14,1998-06-22,1998-06-24,News,1,300,Brief torrential rain,2.0,2.0,12.300585052653025
1407,0,Mexico,0,-99.2196,17.2264,58057.89,1998-06-19,1998-06-23,News,0,400,Heavy rain,1.0,4.0,12.35549025632267
1408,0,Somalia,0,45.5657,2.63895,29465.97,1998-06-24,1998-06-25,News,22,2000,Heavy rain,1.0,1.0,10.290991317144199
1409,0,USA,0,-71.8819,44.1768,18116.79,1998-06-24,1998-07-01,News,21,11000,Brief torrential rain,2.0,7.0,12.443651741201023
1410,0,Vietnam,0,105.344,21.5645,28276.08,1998-06-28,1998-07-11,News,4,12000,Heavy rain,1.0,13.0,12.814720854002871
1411,0,New Zealand,0,174.495,-40.5821,90967.35,1998-06-30,1998-07-20,News,0,40,Heavy rain,2.0,20.0,15.107135384023167
1412,0,Mexico,0,-98.8272,18.0078,78599.82,1998-07-02,1998-07-03,News,1,520,Heavy rain,1.0,1.0,11.272124688338339
1413,0,Bangaldesh,India,91.8551,25.9513,116176.66,1998-07-05,1998-09-22,News,2632,25000000,Monsoonal rain,2.0,79.0,16.725462275666526
1414,0,Kyrgyzstan, Uzbekistan,63.3028,45.5457,529.582,1998-07-08,1998-07-08,News,93,14000,"Dam/Levy, break or release",1.0,1e-10,-16.753762913810668
1415,0,Somalia,0,45.5127,3.04611,65726.76,1998-07-13,1998-07-17,News,0,500,Heavy rain,1.0,4.0,12.47955578860212
1416,0,Russia,0,150.45,61.4991,102657.49,1998-07-19,1998-07-20,News,0,56,Heavy rain,1.0,1.0,11.53915338617581
1417,0,Sri Lanka,0,80.2213,7.38157,5703.44,1998-07-17,1998-07-20,News,1,12500,Brief torrential rain,1.0,3.0,9.7474370692245
1418,0,Uganda,0,32.7263,0.648437,3408.41,1998-07-20,1998-07-24,News,0,20000,Heavy rain,1.0,4.0,9.52029554699733
1419,0,Australia,0,149.072,-31.4627,146391.32,1998-07-19,1998-09-10,News,1,6300,Brief torrential rain,2.0,53.0,16.55747768324623
1420,0,Slovakia,0,20.8647,48.8353,4900.81,1998-07-20,1998-07-24,News,47,3618,Brief torrential rain,1.0,4.0,9.883450137679507
1421,0,Czech Republic,0,19.3608,48.8573,11.9565,1998-07-23,1998-07-24,News,6,0,Heavy rain,1.0,1.0,2.4812750635539507
1422,0,Indonesia,0,112.801,-7.6636,32182.57,1998-07-23,1998-07-26,News,26,0,Brief torrential rain,1.0,3.0,11.477792569294694
1423,0,Poland,0,19.1174,49.8767,13180.01,1998-07-23,1998-07-27,News,9,1200,Heavy rain,1.0,4.0,10.872750927901443
1472,0,Somalia,0,42.9558,0.917951,8692.64,1998-11-18,1998-11-30,News,0,300,Heavy rain,1.0,12.0,11.555138619378685
1323,0,Vanuatu,0,168.381,-17.6517,997.265,1998-03-20,1998-03-23,News,0,1000,Tropical cyclone,1.0,3.0,8.003628820704256
1344,0,Tajikistan,0,73.0892,38.1987,44210.4,1998-04-24,1998-04-27,News,52,1000,Rain and snowmelt,2.0,3.0,12.488474803734173
1358,0,China,0,108.082,30.511,79574.2,1998-05-07,1998-05-13,News,9,0,Brief torrential rain,1.0,6.0,13.076204667919079
1367,0,China,0,107.668,36.0394,51481.79,1998-05-20,1998-05-21,News,37,3600,Brief torrential rain,1.0,1.0,10.848983431890344
1368,0,China,0,113.059,31.1389,149532.7,1998-05-20,1998-05-25,News,8,15000,Brief torrential rain,1.0,5.0,13.524708289426247
1369,0,China,0,104.391,30.0976,216145.35,1998-05-20,1998-05-24,News,10,20000,Brief torrential rain,1.0,4.0,13.670000738145957
1371,0,China,0,112.446,23.4359,164944.04,1998-05-24,1998-06-01,News,15,1300,Heavy rain,1.0,8.0,14.09280308552252
1373,0,USA,0,-120.297,44.5387,26249.5,1998-05-28,1998-06-03,News,0,1600,Heavy rain,1.0,6.0,11.96716168944737
1375,0,Tajikistan,0,69.2454,39.6918,39903.11,1998-05-31,1998-06-02,News,0,1200,Heavy rain,1.0,2.0,11.287356725262512
1388,0,China,0,105.065,28.6274,35148.44,1998-08-19,1998-08-29,News,19,0,Heavy rain,1.0,10.0,12.769920608024652
1389,0,China,0,106.413,28.2752,133217.34,1998-08-03,1998-08-07,News,90,0,Heavy rain,1.0,4.0,13.186031569915793
1391,0,China,0,112.799,29.3931,367328.26,1998-07-17,1998-08-05,News,345,3120000,Heavy rain,2.0,19.0,16.45159732840563
1404,0,Romania,0,24.8346,47.0043,83833.29,1998-07-01,1998-07-10,News,5,50000,Heavy rain,1.0,9.0,13.533810040291298
1405,0,Romania,0,26.8101,46.6061,79160.2,1998-06-08,1998-06-24,News,31,5952,Heavy rain,2.0,16.0,14.744964829041587
1424,0,North Korea,South Korea,127.087,38.2982,75174.08,1998-07-31,1998-08-01,News,273,209000,Brief torrential rain,2.0,1.0,11.920708950230715
1425,0,USA,0,-88.0318,42.211,54155.77,1998-08-04,1998-08-06,News,2,600,Brief torrential rain,2.0,2.0,12.285914163735697
1426,0,Turkey,0,40.2558,40.8863,8224.46,1998-08-10,1998-08-11,News,50,0,Brief torrential rain,1.0,1.0,9.014867919982846
1427,0,Russia,0,117.806,52.2417,168600.45,1998-08-12,1998-08-13,News,0,16000,Heavy rain,1.0,1.0,12.035286993585476
1428,0,China,0,123.35,46.5755,620830.18,1998-08-08,1998-09-14,News,89,2160000,Heavy rain,2.0,37.0,17.64287795456438
1429,0,Yemen,0,44.4596,14.8371,128410.56,1998-08-14,1998-08-30,News,70,240,Brief torrential rain,1.0,16.0,14.535576632086665
1430,0,Ethiopia,0,34.023,7.75432,28907.15,1998-08-10,1998-08-17,News,3,66000,Brief torrential rain,1.0,7.0,12.217754397400595
1431,0,Nigeria,0,8.9692,11.8968,39717.53,1998-08-15,1998-08-16,News,15,5000,Heavy rain,1.0,1.0,10.589547930928443
1432,0,USA,Mexico,-98.3212,26.56,90194.84,1998-08-22,1998-08-27,News,17,1750,Tropical cyclone,2.0,5.0,13.712312591199998
1433,0,USA,0,-77.4251,35.0976,42372.92,1998-08-27,1998-08-29,News,2,17000,Tropical cyclone,1.0,2.0,11.34741193849224
1434,0,Japan,0,140.77,38.6122,73841.41,1998-08-28,1998-09-02,News,21,2000,Brief torrential rain,1.0,5.0,12.819112876769799
1435,0,Sudan,0,34.2833,17.1112,326113.13,1998-08-28,1998-09-10,News,25,816000,Heavy rain,2.0,13.0,15.953096162711114
1436,0,Tibet,Nepal,86.8106,29.24,215634.54,1998-08-28,1998-08-31,News,156,8000,Heavy rain,1.0,3.0,13.379952597935418
1437,0,USA,0,-84.6151,30.511,29738.8,1998-09-03,1998-09-03,News,3,65,Brief torrential rain,1.0,1e-10,-12.72564306043776
1438,0,Mexico,Guatamala,-92.6243,15.978,447483.11,1998-09-03,1998-09-12,News,407,400000,Tropical cyclone,2.0,9.0,15.901765830864166
1439,0,Niger,0,2.69808,13.7574,111379.28,1998-09-05,1998-09-09,News,0,20000,Heavy rain,1.0,4.0,13.006990953886397
1440,0,Russia,0,132.906,48.5204,36019.2,1998-09-07,1998-09-07,News,0,0,Heavy rain,1.0,1e-10,-12.534043521340552
1441,0,USA,0,-92.5707,29.6764,60557.25,1998-09-11,1998-09-14,News,1,17,Tropical cyclone,1.0,3.0,12.109956766237168
1442,0,Belgium,Netherlands,4.98754,51.0242,26853.61,1998-09-14,1998-09-16,News,1,400,Heavy rain,2.0,2.0,11.584449902670992
1443,0,Croatia,0,16.833,45.7638,20621.49,1998-09-15,1998-09-16,News,0,0,Heavy rain,1.0,1.0,9.934089014902131
1444,0,India,0,74.4164,20.4037,214517.36,1998-09-16,1998-09-18,News,12,50000,"Dam/Levy, break or release",1.0,2.0,12.969293127036236
1445,0,Phillipines,0,120.781,15.0247,3669.43,1998-09-17,1998-09-19,News,27,70512,Heavy rain,1.0,2.0,8.900938796194694
1446,0,Dominican Republic,Haiti,-70.8401,18.6733,67469.38,1998-09-21,1998-09-22,News,353,11140,Tropical cyclone,1.0,1.0,11.119429144309944
1447,0,USA,0,-87.05,30.6642,214764.31,1998-09-15,1998-09-16,News,4,0,Tropical cyclone,1.0,1.0,12.277296473249265
1448,0,USA,0,-94.1557,38.9567,6064.27,1998-10-06,1998-10-07,News,11,0,Heavy rain,1.0,1.0,8.71016945139696
1449,0,Liberia,0,-10.9621,7.05753,5936.01,1998-09-17,1998-10-02,News,8,5000,Heavy rain,1.0,15.0,11.396842670584126
1450,0,South Korea,0,127.577,35.5953,39190.11,1998-09-27,1998-10-01,News,19,2376,Tropical cyclone,1.0,4.0,11.962474059148107
1451,0,Japan,0,134.163,33.3288,9471.48,1998-09-30,1998-10-02,News,6,2200,Brief torrential rain,2.0,2.0,10.542334818088042
1452,0,Benin,0,2.31523,11.0162,63075.85,1998-09-01,1998-09-24,News,5,5500,Heavy rain,1.0,23.0,14.187587465368217
1454,0,Nigeria,0,4.48983,8.84162,29086.58,1998-10-12,1998-10-18,News,0,110000,Heavy rain,1.0,6.0,12.069791647631915
1453,0,Algeria,0,4.12995,35.8403,15756.75,1998-09-23,1998-09-24,News,1,700,Brief torrential rain,1.0,1.0,9.665024123871847
1455,0,Iran,0,54.2367,37.142,37475.38,1998-10-03,1998-10-09,News,8,0,Heavy rain,1.0,6.0,12.323198932240839
1456,0,Philippines,Taiwan,121.589,16.9811,70498.49,1998-10-13,1998-10-17,News,48,30000,Tropical cyclone,1.0,4.0,12.549640931251156
1457,0,India,0,79.4042,16.1464,194230.08,1998-10-01,1998-10-20,News,230,80000,Heavy rain,1.0,19.0,15.121237693875353
1458,0,Brazil,0,-51.261,-25.2628,119111.56,1998-10-03,1998-10-14,News,0,8500,Heavy rain,1.0,11.0,14.08571108472465
1459,0,USA,0,-98.3901,29.4084,20712.8,1998-10-17,1998-10-23,News,29,5300,Heavy rain,2.0,6.0,12.423413795425168
1460,0,Ghana,0,-0.150337,5.93195,25281.98,1998-10-19,1998-10-24,News,3,0,Heavy rain,1.0,5.0,11.747285080412635
1461,0,UK,0,-3.35863,51.6904,52224.22,1998-10-22,1998-10-24,News,11,400,Heavy rain,1.0,2.0,11.5564488314974
1462,0,Vietnam,0,109.082,13.3286,24646.47,1998-10-16,1998-10-23,News,42,0,Heavy rain,1.0,7.0,12.0582991134032
1463,0,Taiwan,0,121.152,23.658,24807.76,1998-10-23,1998-10-24,News,156,400000,Heavy rain,1.0,1.0,10.118911786434875
1464,0,Honduras,Panama,-83.9413,12.1801,241305.54,1998-10-24,1998-11-05,News,11000,2000000,Brief torrential rain,2.0,12.0,15.571873040669749
1465,0,USA,0,-95.4115,36.7439,50302.57,1998-10-30,1998-10-31,News,1,2000,Heavy rain,1.0,1.0,10.82581144822197
1466,0,Germany,0,8.67822,51.1161,79672.26,1998-10-31,1998-11-17,News,3,0,Heavy rain,1.0,17.0,14.118890093042225
1467,0,Ukraine,Slovakia,23.4563,48.1222,91277.04,1998-11-05,1998-11-23,News,16,25000,Heavy rain,2.0,18.0,15.005173494771274
1468,0,Dominican Republic,0,-70.7941,19.0446,32651.28,1998-11-10,1998-11-12,News,2,200,Heavy rain,1.0,2.0,11.086786518171422
1469,0,Mozambique,0,34.3905,-19.7957,78988.22,1998-11-01,1998-11-10,News,2,0,Heavy rain,1.0,9.0,13.474278583742741
1470,0,USA,0,-95.4957,30.8786,15178.46,1998-11-13,1998-11-15,News,0,100,Heavy rain,1.0,2.0,10.320779777087878
1471,0,Vietnam,0,107.783,15.9397,25144.53,1998-11-13,1998-11-16,News,17,0,Heavy rain,1.0,3.0,11.231007945510699
1473,0,Indonesia,0,118.66,-8.57047,56182.25,1998-11-17,1998-11-22,News,15,12000,Tropical cyclone,1.0,5.0,12.545794062130163
1474,0,Vietnam,0,107.967,15.6947,10722.75,1998-11-19,1998-11-24,News,90,2000000,Tropical cyclone,1.0,5.0,10.889560844011484
1475,0,Vietnam,0,108.779,14.4466,9572.84,1998-11-25,1998-11-25,News,49,0,Tropical cyclone,1.0,1e-10,-13.859165728807653
1476,0,Honduras,0,-86.9888,15.4994,18006.15,1998-11-27,1998-11-30,News,0,20000,Heavy rain,1.0,3.0,10.897080933858314
1477,0,Congo,0,18.9616,-3.8614,59066.92,1998-11-24,1998-11-30,News,0,20000,Heavy rain,1.0,6.0,12.778185786642917
1478,0,Indonesia,0,107.063,-6.83999,46298.26,1998-12-27,1998-12-31,News,0,9600,Brief torrential rain,1.0,4.0,12.129154019494512
1479,0,USA,0,-121.499,45.7332,105292.02,1998-12-27,1998-12-30,News,0,70,Heavy rain,1.0,3.0,12.663105200442681
1480,0,Sri Lanka,,81.3665,7.95553,21112.23,1998-12-20,1998-12-20,News,0,0,0,1.0,1e-10,-13.068243157538504
1481,0,Malaysia,,103.263,4.28471,72079.7,1998-12-20,1998-12-21,News,0,0,0,1.0,1.0,11.185527730231383
1482,0,Honduras,,-87.3203,15.5233,16546.85,1998-12-20,1998-12-21,News,0,0,0,1.0,1.0,9.713951030363429
1483,0,UK,,-2.92996,56.0881,8195.08,1998-12-20,1998-12-21,News,0,0,0,1.0,1.0,9.011289253180312
1484,0, Fiji,,179.037,-18.0546,6286.31,1999-01-07,1999-01-10,News,0,0,0,1.0,3.0,9.844741820749816
1485,0,USA,,-86.4337,39.2186,18264.99,1999-01-04,1999-01-10,News,0,0,0,1.0,6.0,11.604500860962078
